ID animal Mother Year Sex Age BMI RJst RJ2st Phi PhiZ RhoZ FitnessZ GGImm BMIst BMI1 BMI2
CN13-118 CN13-118 CN12-019 2014 Female A 305.126025405765 -0.238357782547653 -0.430353755952675 0 0 0 0 1 0.301510289484845 305.126025405765 NA
CN13-118 CN13-118 CN12-019 2013 Female J 255.102040816327 2.13065653719345 2.87181608039863 1 1 1 3 1 -0.608362794659408 255.102040816327 NA
CN13-119 CN13-119 CN12-035 2013 Female J 285.714285714286 2.13065653719345 2.87181608039863 1 1 5 7 0.96875 -0.0515647325600912 285.714285714286 NA
CN13-119 CN13-119 CN12-035 2014 Female A 322.682637985331 0.283760505026867 0.104922562716627 0 0 0 0 0.96875 0.620842892954992 322.682637985331 NA
CN13-121 CN13-121 CN12-029 2013 Male J 261.261261261261 2.13065653719345 2.87181608039863 0 0 0 0 0.90625 -0.496334355738524 261.261261261261 NA
CN14-002 CN14-002 CN13-040 2014 Female A 343.976207353416 -1.51637866556588 -1.28130647400208 0 0 0 0 0.8740234375 1.00814601949301 343.976207353416 NA
CN14-003 CN14-003 NA 2014 Female A 321.170904722918 -0.446166056209153 -0.61311795951013 1 1 1 3 1 0.593346374691509 321.170904722918 NA
CN14-003 CN14-003 NA 2015 Female A 420.321071066466 -1.36052246031976 -1.21244661193061 0 0 0 0 1 2.39676264360399 420.321071066466 NA
CN14-004 CN14-004 NA 2014 Female A 347.383202715774 0.360130045597469 0.192341127473571 0 0 0 0 1 1.07011496106086 347.383202715774 NA
CN14-009 CN14-009 CN13-098 2014 Male J 262.340717473309 0.0188049561084542 -0.180312443413225 0 0 0 0 1 -0.476700410923545 262.340717473309 NA
CN14-010 CN14-010 CN13-098 2014 Male J 254.62962962963 -0.0669159567769148 -0.266593365660171 0 0 0 0 1 -0.616955357346125 254.62962962963 NA
CN14-011 CN14-011 NA 2014 Male A 328.203459115966 0.073354627944598 -0.123878876874018 0 0 0 0 1 0.72125965484166 328.203459115966 NA
CN14-012 CN14-012 CN13-115 2014 Male J 317.767106842737 -0.581241434089129 -0.722668719732128 0 0 0 0 0.8916015625 0.531435591285076 317.767106842737 NA
CN14-013 CN14-013 CN13-066 2014 Male J 176.470588235294 -0.924125085630604 -0.968042594437508 0 0 0 0 0.75390625 -2.0385695816204 176.470588235294 NA
CN14-014 CN14-014 CN13-066 2014 Male J 195.21151586369 -0.581241434089129 -0.722668719732128 0 0 0 0 0.75390625 -1.69769578356288 195.21151586369 NA
CN14-015 CN14-015 CN14-075 2014 Female J 261.595088792512 -0.311090678329178 -0.496282494004827 0 0 0 0 0.984375 -0.490262454670986 261.595088792512 NA
CN14-016 CN14-016 CN13-118 2014 Male J 234.94983277592 -0.581241434089129 -0.722668719732128 0 0 0 0 0.84765625 -0.974906000534153 234.94983277592 NA
CN14-019 CN14-019 CN13-116 2014 Female J 236.559139784946 -0.924125085630604 -0.968042594437508 0 0 0 0 0.876953125 -0.945634739085159 236.559139784946 NA
CN14-021 CN14-021 NA 2015 Female A 321.192111787063 -0.331871505695328 -0.514731333420533 0 0 0 0 1 0.593732104397335 321.192111787063 NA
CN14-021 CN14-021 NA 2014 Female A 368.149673041314 -0.300700264646103 -0.48699341714949 1 1 1 3 1 1.44783082190172 368.149673041314 NA
CN14-023 CN14-023 CN13-005 2014 Male J 313.938633153383 0.530532829999899 0.39579216984501 0 0 0 0 0.806640625 0.461800491404747 313.938633153383 NA
CN14-024 CN14-024 CN12-045 2015 Female A 256.917731261384 -1.29817997822131 -1.18218706690766 0 0 0 0 0.90625 -0.575337679234181 256.917731261384 NA
CN14-024 CN14-024 CN12-045 2014 Female J 256.015339065867 0.727950689978325 0.645993778229267 1 1 2 4 0.90625 -0.591751053274283 256.015339065867 NA
CN14-025 CN14-025 CN13-098 2014 Male J 264.705882352941 -0.300700264646103 -0.48699341714949 0 0 0 0 1 -0.433681049687074 264.705882352941 NA
CN14-026 CN14-026 CN13-048 2014 Male J 287.128712871287 -0.300700264646103 -0.48699341714949 0 0 0 0 0.8525390625 -0.0258380894267897 287.128712871287 NA
CN14-027 CN14-027 CN13-048 2014 Male J 276.783939574637 0.556508864207587 0.427824398328178 0 0 0 0 0.8564453125 -0.213996447091549 276.783939574637 NA
CN14-028 CN14-028 CN13-005 2014 Female A 319.338177689128 0.501959192371443 0.360867881035796 1 1 3 5 0.908203125 0.560011385239663 319.338177689128 NA
CN14-028 CN14-028 CN13-005 2015 Female A 312.425893419232 -1.39169370136898 -1.22699447011473 0 0 0 0 0.908203125 0.434285666691829 312.425893419232 NA
CN14-029 CN14-029 NA 2014 Male A 329.776749021535 -0.300700264646103 -0.48699341714949 0 0 0 0 1 0.749875810679323 329.776749021535 NA
CN14-030 CN14-030 CN13-022 2014 Female A 285.273028171893 -0.300700264646103 -0.48699341714949 0 0 0 0 0.916015625 -0.0595906498134552 285.273028171893 NA
CN14-031 CN14-031 NA 2014 Male A 309.786796605269 -0.269529023596878 -0.458867557993537 0 0 0 0 1 0.386283829629408 309.786796605269 NA
CN14-032 CN14-032 CN13-020 2015 Female A 301.139004192178 0.252589263977642 0.069910717353527 0 0 0 0 1 0.228991410432568 301.139004192178 NA
CN14-032 CN14-032 CN13-020 2014 Female J 258.721257189586 0.868221274699837 0.833224713058807 1 1 1 3 1 -0.542533821003068 258.721257189586 NA
CN14-033 CN14-033 NA 2014 Male A 360.455306712611 0.198039592141498 0.00957347553491641 0 0 0 0 0.8046875 1.30788001871218 360.455306712611 NA
CN14-034 CN14-034 CN13-002 2016 Male A 327.870258948962 -2.13980348655038 -1.45976020106054 0 0 0 0 0.90234375 0.715199164737212 NA 327.870258948962
CN14-034 CN14-034 CN13-002 2014 Male J 300.211976682565 0.0889402484692106 -0.107536782847197 1 1 3 5 0.90234375 0.212129951150962 300.211976682565 NA
CN14-034 CN14-034 CN13-002 2015 Male A 353.861121804422 -0.846196983007542 -0.916397697883906 1 1 1 3 0.90234375 1.18794012569737 353.861121804422 NA
CN14-035 CN14-035 CN14-030 2014 Male J 175 -0.269529023596878 -0.458867557993537 0 0 0 0 0.9580078125 -2.06531772381929 175 NA
CN14-036 CN14-036 CN13-112 2014 Male J 285.714285714286 -0.238357782547653 -0.430353755952675 0 0 0 0 0.90625 -0.0515647325600912 285.714285714286 NA
CN14-037 CN14-037 CN13-066 2014 Male J 248.556701030928 -0.00457347467846464 -0.20413456118971 0 0 0 0 0.876953125 -0.727414256596932 248.556701030928 NA
CN14-038 CN14-038 CN13-112 2014 Female J 263.157894736842 -0.238357782547653 -0.430353755952675 0 0 0 0 0.90625 -0.461836988843799 263.157894736842 NA
CN14-039 CN14-039 CN12-033 2014 Male J NA -0.238357782547653 -0.430353755952675 0 0 0 0 1 NA NA NA
CN14-041 CN14-041 CN14-075 2014 Female J 277.984009137636 0.400652658961461 0.239672099146978 0 0 0 0 0.984375 -0.192168697794195 277.984009137636 NA
CN14-043 CN14-043 CN13-065 2014 Female J 259.185177825662 0.621968470410959 0.509740478191284 0 0 0 0 0.876953125 -0.534095690705996 259.185177825662 NA
CN14-045 CN14-045 CN13-063 2014 Male A 313.76166763423 -0.238357782547653 -0.430353755952675 0 0 0 0 0.810546875 0.45858171217273 313.76166763423 NA
CN14-046 CN14-046 CN13-119 2014 Female J 275.225322922691 0.766914741289856 0.6972143622525 0 0 0 0 0.810546875 -0.242345714982616 275.225322922691 NA
CN14-047 CN14-047 CN12-045 2014 Male J 281.045479536059 0.907185326011369 0.886627475809657 0 0 0 0 0.90625 -0.136484418816987 281.045479536059 NA
CN14-048 CN14-048 CN13-015 2014 Male J 142.857142857143 0.229210833190723 0.0439064208494242 0 0 0 0 1 -2.64995568902357 142.857142857143 NA
CN14-049 CN14-049 CN13-016 2014 Female J 223.701074632752 0.92536854995675 0.911756206774901 0 0 0 0 0.732421875 -1.17950670054872 223.701074632752 NA
CN14-050 CN14-050 CN13-116 2014 Female J 288.730892528397 1.06304153125749 1.10630013438977 0 0 0 0 0.876953125 0.00330353449485704 288.730892528397 NA
CN14-052 CN14-052 CN13-112 2014 Female J 265.30612244898 0.229210833190723 0.0439064208494242 0 0 0 0 0.90625 -0.422763440626302 265.30612244898 NA
CN14-053 CN14-053 CN13-098 2014 Female J 264.023210831721 0.509752002633749 0.37036035850093 0 0 0 0 0.84765625 -0.446097982235881 264.023210831721 NA
CN14-054 CN14-054 CN14-004 2014 Female J 247.524752475248 0.416238279486074 0.258050893319574 0 0 0 0 1 -0.746184097159239 247.524752475248 NA
CN14-055 CN14-055 CN14-002 2014 Female J 306.056701030928 0.431823900010686 0.276526673213398 1 1 1 3 0.93701171875 0.318438103379618 306.056701030928 NA
CN14-055 CN14-055 CN14-002 2015 Female A 325.221725278777 -0.674755157236804 -0.794244181997966 0 0 0 0 0.93701171875 0.667025683181717 325.221725278777 NA
CN14-056 CN14-056 CN14-030 2014 Female J 295.935792349727 0.9461493773229 0.940636399318178 1 1 4 6 0.90966796875 0.134351560260639 295.935792349727 NA
CN14-056 CN14-056 CN14-030 2015 Female A 325.117192284701 0.198039592141498 0.00957347553491641 1 1 0 2 0.90966796875 0.665124360076502 325.117192284701 NA
CN14-056 CN14-056 CN14-030 2016 Female A 331.511319041597 -2.12421786602577 -1.45719007944802 0 0 0 0 0.90966796875 0.781425448053701 NA 331.511319041597
CN14-057 CN14-057 CN13-044 2014 Male J 303.738317757009 0.431823900010686 0.276526673213398 0 0 0 0 0.8564453125 0.276269640451655 303.738317757009 NA
CN14-058 CN14-058 CN13-083 2014 Female J 320.754716981132 0.416238279486074 0.258050893319574 0 0 0 0 0.90234375 0.585776445440384 320.754716981132 NA
CN14-059 CN14-059 CN13-002 2014 Female J 230 0.416238279486074 0.258050893319574 0 0 0 0 0.95166015625 -1.06493720558085 230 NA
CN14-060 CN14-060 CN13-114 2014 Male J 213.974854932302 0.618851346306037 0.505800918195027 0 0 0 0 0.953125 -1.35641434972031 213.974854932302 NA
CN14-061 CN14-061 CN13-002 2014 Female J 250 0.416238279486074 0.258050893319574 1 1 3 5 0.90234375 -0.701162471675961 250 NA
CN14-061 CN14-061 CN13-002 2015 Female A 299.353122260115 -0.191600920973815 -0.386855659982175 0 0 0 0 0.90234375 0.196508474201467 299.353122260115 NA
CN14-062 CN14-062 CN14-003 2014 Male J 311.926605504587 0.416238279486074 0.258050893319574 0 0 0 0 1 0.425204250277245 311.926605504587 NA
CN14-063 CN14-063 CN14-004 2014 Male J 280.040526849037 1.03966310047058 1.07273095162993 0 0 0 0 0.9541015625 -0.1547632386324 280.040526849037 NA
CN14-064 CN14-064 NA 2014 Male J 259.259259259259 0.416238279486074 0.258050893319574 0 0 0 0 1 -0.532748243016291 259.259259259259 NA
CN14-065 CN14-065 CN13-080 2014 Female J 303.030303030303 0.447409520535299 0.29509943882845 0 0 0 0 1 0.26339174701124 303.030303030303 NA
CN14-066 CN14-066 CN14-028 2014 Male J 211.764705882353 0.447409520535299 0.29509943882845 0 0 0 0 0.9541015625 -1.39661416884707 211.764705882353 NA
CN14-067 CN14-067 CN14-028 2014 Male J 213.592233009709 0.447409520535299 0.29509943882845 0 0 0 0 0.9541015625 -1.36337375912418 213.592233009709 NA
CN14-068 CN14-068 CN13-045 2014 Male J 216.867469879518 0.447409520535299 0.29509943882845 0 0 0 0 0.90234375 -1.30380133808466 216.867469879518 NA
CN14-069 CN14-069 CN13-074 2015 Female A 304.940927044807 -1.39169370136898 -1.22699447011473 0 0 0 0 1 0.298143584134661 304.940927044807 NA
CN14-069 CN14-069 CN13-074 2014 Female J 258.426966292135 0.447409520535299 0.29509943882845 1 1 0 2 1 -0.54788660064862 258.426966292135 NA
CN14-070 CN14-070 CN13-080 2014 Female J 266.666666666667 0.447409520535299 0.29509943882845 0 0 0 0 1 -0.398016860088555 266.666666666667 NA
CN14-071 CN14-071 NA 2014 Male J 259.259259259259 0.447409520535299 0.29509943882845 0 0 0 0 1 -0.532748243016291 259.259259259259 NA
CN14-072 CN14-072 CN13-035 2014 Male J 316.326530612245 0.790293172076775 0.728237669830122 0 0 0 0 0.876953125 0.505233329539226 316.326530612245 NA
CN14-073 CN14-073 CN13-116 2014 Male J 239.394634258198 1.14876244414286 1.23125411297615 0 0 0 0 0.876953125 -0.894060676710368 239.394634258198 NA
CN14-074 CN14-074 CN13-063 2014 Female J 266.69579872784 1.37475394174974 1.57474116791822 1 1 5 7 0.703125 -0.397486984698476 266.69579872784 NA
CN14-074 CN14-074 CN13-063 2015 Female A 319.999629834358 0.283760505026867 0.104922562716627 0 0 0 0 0.703125 0.572042364145754 319.999629834358 NA
CN14-075 CN14-075 CN12-035 2014 Female A 283.331082919262 1.14876244414286 1.23125411297615 0 0 0 0 0.96875 -0.0949121806901496 283.331082919262 NA
CN14-076 CN14-076 CN13-119 2014 Male J 242.105263157895 0.790293172076775 0.728237669830122 0 0 0 0 0.810546875 -0.844757761375258 242.105263157895 NA
CN14-077 CN14-077 CN13-119 2014 Male J 298.002219755827 1.33059468359668 1.50602004930906 1 1 1 3 0.810546875 0.17193726425003 298.002219755827 NA
CN14-077 CN14-077 CN13-119 2015 Male A 357.837211423897 0.143489920305354 -0.0495756911986582 0 0 0 0 0.810546875 1.2602601728627 357.837211423897 NA
CN14-078 CN14-078 CN13-055 2014 Female J 291.26213592233 0.821464413126 0.769941529957913 0 0 0 0 1 0.0493436540986838 291.26213592233 NA
CN14-079 CN14-079 CN12-045 2015 Female A 319.653623671425 -1.39169370136898 -1.22699447011473 0 0 0 0 0.90625 0.565748949153224 319.653623671425 NA
CN14-079 CN14-079 CN12-045 2014 Female J 268.041237113402 0.821464413126 0.769941529957913 1 1 0 2 0.90625 -0.37301516016382 268.041237113402 NA
CN14-080 CN14-080 CN13-057 2015 Female A 340.764016558236 -1.29817997822131 -1.18218706690766 0 0 0 0 0.953125 0.949720326904583 340.764016558236 NA
CN14-080 CN14-080 CN13-057 2014 Female J 276.947971122728 1.27344740833976 1.41824258350262 1 1 1 3 0.953125 -0.211012920453606 276.947971122728 NA
CN14-081 CN14-081 CN13-057 2014 Male J 266.992006374909 1.45268204437281 1.69791303387705 0 0 0 0 0.953125 -0.392099341798826 266.992006374909 NA
CN14-082 CN14-082 CN13-016 2015 Female A 285.102838086056 -0.155234473083052 -0.352420340850816 0 0 0 0 0.732421875 -0.062686192472891 285.102838086056 NA
CN14-082 CN14-082 CN13-016 2014 Female J 242.982456140351 1.17993368519209 1.2774193162804 1 1 1 3 0.732421875 -0.828802729186447 242.982456140351 NA
CN14-084 CN14-084 CN13-016 2014 Female J 250 0.821464413126 0.769941529957913 1 1 2 4 0.732421875 -0.701162471675961 250 NA
CN14-084 CN14-084 CN13-016 2015 Female A 250.077316541844 -0.238357782547653 -0.430353755952675 0 0 0 0 0.732421875 -0.699756181454175 250.077316541844 NA
CN14-085 CN14-085 NA 2014 Male J 291.901629072682 1.17993368519209 1.2774193162804 0 0 0 0 1 0.0609752266288423 291.901629072682 NA
CN14-086 CN14-086 CN13-016 2014 Female J 277.60989010989 1.17993368519209 1.2774193162804 0 0 0 0 0.90625 -0.198973450282539 277.60989010989 NA
CN14-087 CN14-087 NA 2015 Female A 339.212191791025 -0.602022261455278 -0.738876111368355 0 0 0 0 1 0.92149459481664 339.212191791025 NA
CN14-087 CN14-087 NA 2014 Female J 297.169811320755 1.17993368519209 1.2774193162804 1 1 2 4 1 0.156796806401603 297.169811320755 NA
CN14-088 CN14-088 CN13-015 2015 Female A 292.823892997331 -0.768268880384479 -0.862328158299617 1 1 3 5 1 0.0777500423178176 292.823892997331 NA
CN14-088 CN14-088 CN13-015 2016 Female A 307.011813961806 -2.04628976340271 -1.44288468556697 0 0 0 0 1 0.335810400993579 NA 307.011813961806
CN14-088 CN14-088 CN13-015 2014 Female J 287.142857142857 1.27344740833976 1.41824258350262 1 1 1 3 1 -0.0255808229954561 287.142857142857 NA
CN14-089 CN14-089 CN12-033 2015 Female A 288.389831310511 -1.32935121927053 -1.19751081086159 0 0 0 0 1 -0.00289993819422291 288.389831310511 NA
CN14-089 CN14-089 CN12-033 2014 Female J 267.057305278039 1.39813237253666 1.61143814018765 1 1 0 2 1 -0.390911637243306 267.057305278039 NA
CN14-090 CN14-090 CN13-114 2015 Female A 261.72727965496 -0.80723293169601 -0.889666008470597 0 0 0 0 0.953125 -0.487858069880396 261.72727965496 NA
CN14-090 CN14-090 CN13-114 2014 Female J 268.779852366479 1.4033275793782 1.61962265744012 1 1 1 3 0.953125 -0.359580681806522 268.779852366479 NA
CN14-091 CN14-091 NA 2014 Female J 294.049793328847 1.17993368519209 1.2774193162804 0 0 0 0 1 0.100047620662375 294.049793328847 NA
CN14-092 CN14-092 CN12-045 2014 Female J 275.284214695979 1.60074543935663 1.93861947074836 0 0 0 0 0.90625 -0.241274548024764 275.284214695979 NA
CN14-093 CN14-093 CN13-045 2014 Female J 298.969072164948 1.41371799306128 1.6360240205188 0 0 0 0 0.8984375 0.189523088142705 298.969072164948 NA
CN14-094 CN14-094 CN13-044 2015 Female A 327.631539762485 0.75912193102755 0.686921752587239 1 1 3 5 0.8564453125 0.710857164310278 327.631539762485 NA
CN14-094 CN14-094 CN13-044 2016 Female A 297.25118302039 -2.13980348655038 -1.45976020106054 0 0 0 0 0.8564453125 0.158276854820714 NA 297.25118302039
CN14-094 CN14-094 CN13-044 2014 Female J 267.163851721869 1.41371799306128 1.6360240205188 1 1 2 4 0.8564453125 -0.388973692030672 267.163851721869 NA
CN14-096 CN14-096 CN13-002 2014 Male J 305.34188034188 1.5695741983074 1.88721703849783 0 0 0 0 0.90234375 0.30543641808222 305.34188034188 NA
CN14-097 CN14-097 CN13-083 2014 Female J 320.886374351721 1.5695741983074 1.88721703849783 0 0 0 0 0.90234375 0.588171126688012 320.886374351721 NA
CN14-098 CN14-098 NA 2014 Male A 334.474050046041 1.3202042699136 1.4899635243503 0 0 0 0 1 0.835313782192367 334.474050046041 NA
CN14-099 CN14-099 NA 2014 Female J 252.427184466019 1.50723171620895 1.78557600265149 1 1 0 2 1 -0.657015052512746 252.427184466019 NA
CN14-099 CN14-099 NA 2015 Female A 315.973251079564 -0.300700264646103 -0.48699341714949 0 0 0 0 1 0.498807621139469 315.973251079564 NA
CN14-100 CN14-100 CN13-065 2014 Male J 298.282727725236 1.60074543935663 1.93861947074836 0 0 0 0 0.82861328125 0.177039349846539 298.282727725236 NA
CN14-101 CN14-101 CN13-098 2014 Male J 205.882352941176 1.50723171620895 1.78557600265149 1 1 2 4 0.876953125 -1.50360673764262 205.882352941176 NA
CN14-101 CN14-101 CN13-098 2015 Male A 327.590115476026 -0.529289365673753 -0.681395907254235 1 1 0 2 0.876953125 0.71010370887108 327.590115476026 NA
CN14-101 CN14-101 CN13-098 2016 Male A 351.344883179178 -2.06187538392732 -1.44593973578564 0 0 0 0 0.876953125 1.1421729238804 NA 351.344883179178
CN14-102 CN14-102 CN13-114 2014 Male J 216.867469879518 1.53840295725818 1.8362025491322 0 0 0 0 0.953125 -1.30380133808466 216.867469879518 NA
CN14-103 CN14-103 CN13-057 2015 Female A 274.549652348737 -1.29817997822131 -1.18218706690766 0 0 0 0 0.80078125 -0.254635309145 274.549652348737 NA
CN14-103 CN14-103 CN13-057 2014 Female J 294.185598767809 1.63191668040585 1.99040984588381 1 1 0 2 0.80078125 0.102517750033431 294.185598767809 NA
CN14-104 CN14-104 CN13-112 2015 Female A 313.355824952017 -1.07218848061442 -1.05948800633981 0 0 0 0 0.90625 0.451199946486261 313.355824952017 NA
CN14-104 CN14-104 CN13-112 2014 Female J 268.318855390904 1.67867354197969 2.06882280149618 1 1 3 5 0.90625 -0.367965634412542 268.318855390904 NA
CN14-107 CN14-107 CN13-119 2015 Female A 272.44809621482 -0.799440121433704 -0.884246931297015 0 0 0 0 0.810546875 -0.292859960315084 272.44809621482 NA
CN14-107 CN14-107 CN13-119 2014 Female J 212.121212121212 1.6942591625043 2.09515442480942 1 1 3 5 0.810546875 -1.39012977073825 212.121212121212 NA
CN14-108 CN14-108 CN13-066 2014 Male J 255.31914893617 1.72543040355353 2.1481086285996 0 0 0 0 0.876953125 -0.604413872233172 255.31914893617 NA
CN14-110 CN14-110 NA 2014 Male A 367.379198447556 1.72543040355353 2.1481086285996 0 0 0 0 1 1.43381686238547 367.379198447556 NA
CN15-001 CN15-001 CN14-030 2015 Male A 344.178132776148 -1.39169370136898 -1.22699447011473 0 0 0 0 0.9580078125 1.01181878783916 344.178132776148 NA
CN15-002 CN15-002 CN13-044 2015 Female A 379.682393664805 -0.861782603532154 -0.926920648637081 0 0 0 0 0.8564453125 1.65759644070219 379.682393664805 NA
CN15-003 CN15-003 CN13-074 2015 Female A 302.3550844269 -0.248748196230728 -0.439901461397952 1 1 3 5 0.95166015625 0.251110373622213 302.3550844269 NA
CN15-003 CN15-003 CN13-074 2016 Female A 327.457085256027 -2.13980348655038 -1.45976020106054 0 0 0 0 0.95166015625 0.707684057227006 NA 327.457085256027
CN15-004 CN15-004 CN12-045 2015 Female A 374.410561182315 -1.39169370136898 -1.22699447011473 0 0 0 0 0.90625 1.56170846777675 374.410561182315 NA
CN15-005 CN15-005 NA 2015 Female A 319.094228413114 -0.481493462731608 -0.642473166563596 0 0 0 0 1 0.555574256091238 319.094228413114 NA
CN15-006 CN15-006 CN13-048 2015 Female A 317.629477891219 -0.253943403072265 -0.44465914983372 0 0 0 0 0.8564453125 0.528932294524268 317.629477891219 NA
CN15-007 CN15-007 CN14-003 2015 Female A 288.870137707176 -0.830611362482929 -0.905777761409503 0 0 0 0 1 0.00583622838774725 288.870137707176 NA
CN15-008 CN15-008 CN14-002 2015 Female A 287.918916978813 0.135697110043048 -0.0579285864393701 0 0 0 0 0.93701171875 -0.0114652749794927 287.918916978813 NA
CN15-009 CN15-009 NA 2015 Male A 300.688833625501 -0.830611362482929 -0.905777761409503 0 0 0 0 0.8984375 0.220803376527328 300.688833625501 NA
CN15-010 CN15-010 CN14-F2 2015 Male A 330.556118128997 -1.36052246031976 -1.21244661193061 0 0 0 0 0.8984375 0.764051550163361 330.556118128997 NA
CN15-012 CN15-012 CN13-112 2015 Female A 292.334755899656 -0.612412675138354 -0.746915150038984 0 0 0 0 0.90625 0.0688532564403272 292.334755899656 NA
CN15-013 CN15-013 CN13-057 2015 Male A 291.858850469355 -1.32935121927053 -1.19751081086159 0 0 0 0 0.779296875 0.0601971378767495 291.858850469355 NA
CN15-014 CN15-014 CN13-065 2015 Female A 347.751145158895 -0.186405714132277 -0.381968657251438 0 0 0 0 0.876953125 1.07680736927778 347.751145158895 NA
CN15-016 CN15-016 CN13-119 2015 Female A 385.179997993896 -1.32935121927053 -1.19751081086159 0 0 0 0 0.861328125 1.75759091829866 385.179997993896 NA
CN15-017 CN15-017 CN14-074 2015 Male J 188.235294117647 -1.32935121927053 -1.19751081086159 0 0 0 0 0.8515625 -1.82458444402929 188.235294117647 NA
CN15-019 CN15-019 CN14-F2 2015 Female A 428.586525594108 -1.29817997822131 -1.18218706690766 1 1 0 2 1 2.54710081967378 428.586525594108 NA
CN15-019 CN15-019 CN14-F2 2016 Female A 257.97207178978 -2.04628976340271 -1.44288468556697 0 0 0 0 1 -0.556160556976061 NA 257.97207178978
CN15-020 CN15-020 CN14-002 2015 Male A 327.051322480204 -1.29817997822131 -1.18218706690766 0 0 0 0 0.93701171875 0.700303744936839 327.051322480204 NA
CN15-022 CN15-022 CN13-016 2015 Male J 160 -1.29817997822131 -1.18218706690766 0 0 0 0 0.90625 -2.33814877424795 160 NA
CN15-023 CN15-023 NA 2015 Male A 372.107999904052 -0.768268880384479 -0.862328158299617 0 0 0 0 1 1.51982778696176 372.107999904052 NA
CN15-024 CN15-024 CN14-075 2015 Female A 322.057071285541 -0.768268880384479 -0.862328158299617 0 0 0 0 0.984375 0.60946462496719 322.057071285541 NA
CN15-025 CN15-025 CN14-087 2015 Female J 211.111111111111 -1.29817997822131 -1.18218706690766 0 0 0 0 1 -1.40850223204657 211.111111111111 NA
CN15-026 CN15-026 CN13-066 2015 Male J 268.866528558745 -0.783854500909091 -0.87333603765893 0 0 0 0 0.7822265625 -0.358004151367637 268.866528558745 NA
CN15-027 CN15-027 CN14-107 2015 Male J 208.333333333333 -1.29817997822131 -1.18218706690766 0 0 0 0 0.9052734375 -1.45902650064447 208.333333333333 NA
CN15-028 CN15-028 NA 2015 Male A 318.417034068684 -1.29817997822131 -1.18218706690766 0 0 0 0 1 0.543256946468897 318.417034068684 NA
CN15-029 CN15-029 CN14-028 2015 Male J 270 -0.331871505695328 -0.514731333420533 0 0 0 0 0.9541015625 -0.337387737771074 270 NA
CN15-030 CN15-030 CN15-006 2015 Male J 259.803921568627 -0.331871505695328 -0.514731333420533 0 0 0 0 0.92822265625 -0.522841523683369 259.803921568627 NA
CN15-032 CN15-032 CN15-002 2015 Female J 186.813186813187 -0.331871505695328 -0.514731333420533 0 0 0 0 0.92822265625 -1.8504507793425 186.813186813187 NA
CN15-033 CN15-033 CN14-F2 2015 Male A 347.126803753984 0.322724556338399 0.149232914102406 0 0 0 0 1 1.06545138785592 347.126803753984 NA
CN15-034 CN15-034 CN15-079 2015 Male J 231.578947368421 -0.331871505695328 -0.514731333420533 0 0 0 0 0.97900390625 -1.03621814764099 231.578947368421 NA
CN15-035 CN15-035 CN15-008 2015 Male J 272.727272727273 -0.300700264646103 -0.48699341714949 0 0 0 0 0.968505859375 -0.28778209223859 272.727272727273 NA
CN15-036 CN15-036 CN14-004 2015 Female A 298.934870515255 0.790293172076775 0.728237669830122 0 0 0 0 1 0.188901003341884 298.934870515255 NA
CN15-037 CN15-037 CN14-056 2015 Male J 215.686274509804 -0.300700264646103 -0.48699341714949 0 0 0 0 0.954833984375 -1.32528578965003 215.686274509804 NA
CN15-038 CN15-038 CN15-036 2015 Female J 224.489795918367 -0.300700264646103 -0.48699341714949 0 0 0 0 1 -1.16516085675872 224.489795918367 NA
CN15-039 CN15-039 CN14-056 2015 Female J 213.483146067416 -0.300700264646103 -0.48699341714949 0 0 0 0 0.954833984375 -1.36535791279443 213.483146067416 NA
CN15-040 CN15-040 CN13-048 2015 Female A 273.159011700231 -0.300700264646103 -0.48699341714949 0 0 0 0 0.8525390625 -0.279929305738383 273.159011700231 NA
CN15-041 CN15-041 CN15-079 2015 Female J 253.691836166063 0.338310176863011 0.167126779668865 0 0 0 0 0.97900390625 -0.634012635729461 253.691836166063 NA
CN15-042 CN15-042 CN15-006 2016 Male A 394.898331818284 -2.13980348655038 -1.45976020106054 0 0 0 0 0.92822265625 1.93435513334695 NA 394.898331818284
CN15-042 CN15-042 CN15-006 2015 Male J 260 -0.300700264646103 -0.48699341714949 1 1 3 5 0.92822265625 -0.519275104723517 260 NA
CN15-043 CN15-043 CN15-006 2015 Male J 176.470588235294 -0.300700264646103 -0.48699341714949 0 0 0 0 0.92822265625 -2.0385695816204 176.470588235294 NA
CN15-044 CN15-044 CN15-006 2015 Male J 190.47619047619 -0.300700264646103 -0.48699341714949 0 0 0 0 0.92822265625 -1.78382537020241 190.47619047619 NA
CN15-045 CN15-045 CN14-061 2015 Male J 257.425742574257 -0.300700264646103 -0.48699341714949 0 0 0 0 0.8544921875 -0.566097595226127 257.425742574257 NA
CN15-046 CN15-046 CN14-097 2015 Female J 287.234042553192 -0.300700264646103 -0.48699341714949 0 0 0 0 0.8544921875 -0.0239222755764371 287.234042553192 NA
CN15-047 CN15-047 CN15-050 2015 Male J 269.230769230769 -0.300700264646103 -0.48699341714949 0 0 0 0 0.8544921875 -0.351379073690493 269.230769230769 NA
CN15-048 CN15-048 CN14-097 2015 Female J 176.470588235294 -0.300700264646103 -0.48699341714949 0 0 0 0 0.951171875 -2.0385695816204 176.470588235294 NA
